date,ticker,open,high,low,close,volume,ret_1d,logret_1d,fwd_ret_5d,dollar_volume,adv_shares_20d,adv_dollars_20d,vol_21d,hl_range,sent_mean,sent_sum,sent_count
2025-07-07,AAPL,212.68,216.23,208.8,209.95,50228984.0,-0.016857878716928232,-0.017001590157272872,-0.0063348416289592535,10545575190.8,57589490.7,11670284406.334,0.012981850980039808,0.035389378423433884,0.2,1.0,5
2025-07-08,AAPL,210.1,211.43,208.45,210.01,42848928.0,0.0002857823291260164,0.0002857415011341402,-0.004285510213799193,8998703369.279999,57401552.45,11645007536.97,0.012668727598210517,0.014189800485691177,0.0909090909090909,1.0,11
2025-07-09,AAPL,209.53,211.33,207.22,211.14,48749367.0,0.005380696157325726,0.005366271930212108,-0.004641470114615798,10292941348.38,56195892.95,11425746499.0065,0.012275743878770238,0.019465757317419695,0.6,3.0,5
2025-07-10,AAPL,210.505,213.48,210.03,212.41,44443635.0,0.006014966373022679,0.005996948677244873,-0.01125182430205729,9440272510.35,55684444.3,11343735251.355999,0.011884818736165691,0.01624217315568934,0.4615384615384615,6.0,13
2025-07-11,AAPL,210.565,212.13,209.86,211.16,39765812.0,-0.005884845346264322,-0.005902229283377913,9.471490812651417e-05,8396948861.92,54623242.05,11157404505.729,0.011995981053127122,0.010750142072362053,0.5714285714285714,4.0,7
2025-07-14,AAPL,209.925,210.91,207.54,208.62,38840111.0,-0.012028793332070409,-0.0121017247075903,0.01850254050426603,8102823956.820001,54370015.85,11125255538.97,0.011451872166198187,0.016153772409164935,0.0,0.0,7
2025-07-15,AAPL,209.22,211.89,208.92,209.11,42296339.0,0.0023487680951010947,0.002346014050883305,0.025297690210893675,8844587448.29,53912465.35,11062143325.832,0.011451727531143041,0.014203051025775834,0.3333333333333333,2.0,6
2025-07-16,AAPL,210.295,212.4,208.64,210.16,47490532.0,0.005021280665678196,0.005008716078576114,0.01898553483060539,9980610205.119999,54135957.4,11134365560.677,0.010842268324949078,0.017891130567186914,0.4285714285714285,3.0,7
2025-07-17,AAPL,210.57,211.8,209.59,210.02,48068141.0,-0.0006661591168632963,-0.0006663810994371744,0.017807827825921274,10095270972.82,54596556.85,11259038230.453999,0.010759983478371192,0.01052280735168078,0.5,4.0,8
2025-07-18,AAPL,210.87,211.79,209.7045,211.18,48974591.0,0.00552328349680975,0.005508086100521226,0.012785301638412738,10342454127.380001,54775551.95,11329976538.642,0.010058809146970773,0.00987546169144799,-0.2,-1.0,5
2025-07-21,AAPL,212.1,215.78,211.63,212.48,51377434.0,0.006155885974050479,0.006137015909700061,0.007388930722891596,10916677176.32,52503746.55,10902834300.358,0.010070581276243279,0.019531249999999938,0.0,0.0,4
2025-07-22,AAPL,213.14,214.95,212.2301,214.4,46404072.0,0.009036144578313365,0.008995562908578059,-0.014598880597014863,9949033036.800001,52033236.55,10837957161.798,0.00921117632778062,0.012686100746268577,0.6,3.0,5
2025-07-23,AAPL,215.0,215.15,212.41,214.15,46989301.0,-0.0011660447761193682,-0.0011667251352669439,-0.023815082885827676,10062758809.15,51679499.95,10799643811.760502,0.009258070228304592,0.01279477002101329,-0.1428571428571428,-1.0,7
2025-07-24,AAPL,213.9,215.69,213.53,213.76,46022620.0,-0.0018211533971516092,-0.001822813713099336,-0.02895770958083832,9837795251.199999,52004344.45,10893193267.380499,0.009102004026785885,0.010104790419161614,0.375,3.0,8
2025-07-25,AAPL,214.7,215.24,213.4,213.88,40268781.0,0.0005613772455090871,0.0005612197322504286,-0.053768468299981276,8612686880.28,51477827.45,10813296445.3445,0.009088737497186158,0.008602954927996984,0.0,0.0,10
2025-07-28,AAPL,214.03,214.845,213.06,214.05,37858017.0,0.000794838227043293,0.0007945225104242226,-0.049988320485867876,8103508538.85,49711299.75,10482633979.453,0.009010853389721005,0.008339173090399384,0.0,0.0,4
2025-07-29,AAPL,214.175,214.81,210.82,211.27,51411723.0,-0.012987619715019827,-0.01307269627881169,-0.03952288540729887,10861754718.210001,47686245.1,10082834092.4275,0.009657228897276745,0.018885785961092395,0.4,2.0,5
2025-07-30,AAPL,211.895,212.39,207.72,209.05,45512514.0,-0.010507880910682998,-0.01056347850956918,0.02009088734752451,9514391051.7,46022427.45,9739858528.0155,0.009123478875522336,0.022339153312604474,0.25,1.0,4
2025-07-31,AAPL,208.49,209.84,207.16,207.57,80698431.0,-0.0070796460176991705,-0.00710482562374537,0.0600279423808836,16750573322.67,46660258.45,9855709277.707,0.008849548052613556,0.01291130702895406,0.2857142857142857,2.0,7
2025-08-01,AAPL,210.865,213.58,201.5,202.38,104434473.0,-0.02500361323890732,-0.025321513877215374,0.13326415653720725,21135448645.739998,50134190.3,10539240771.104,0.008913826743756749,0.05968969265737698,-0.25,-3.0,12
2025-08-04,AAPL,204.505,207.88,201.675,203.35,75109298.0,0.004792963731593991,0.004781514051620306,0.1171871158101796,15273475748.3,51378206.0,10775635798.979,0.008896145820412246,0.030513892303909287,0.5,2.0,4
2025-08-05,AAPL,203.4,205.34,202.16,202.92,44155079.0,-0.002114580772067942,-0.0021168196547449725,0.13172678888231815,8959948630.68,51443513.55,10773698062.049,0.008247065785575323,0.0156712004730928,0.6,6.0,10
2025-08-06,AAPL,205.63,215.38,205.59,213.25,108483103.0,0.050906761285235635,0.04965337367329958,0.09416178194607272,23134021714.75,54430200.35,11415752080.367498,0.01412520824850997,0.045908558030480405,0.2222222222222222,2.0,9
2025-08-07,AAPL,218.875,220.85,216.58,220.03,90224834.0,0.03179366940211015,0.03129871432026121,0.05794664363950375,19852170225.02,56719260.3,11936346966.101002,0.01564550216229301,0.019406444575739503,0.2857142857142857,2.0,7
2025-08-08,AAPL,220.83,231.0,219.25,229.35,113853967.0,0.04235786029177846,0.04148532035113117,0.009766732068890338,26112407331.45,60423668.05,12822119889.5775,0.01794370094264761,0.05123174187922367,0.5,2.0,4
2025-08-11,AAPL,227.92,229.56,224.76,227.18,61806132.0,-0.009461521691737418,-0.009506566239905645,0.016330662910467364,14041117067.76,61571969.1,13119034545.1245,0.01805695132504348,0.021128620477154636,0.5,5.0,10
2025-08-12,AAPL,228.005,230.8,227.07,229.65,55672301.0,0.01087243595386922,0.010813755968527516,0.00396255170912263,12785143924.65,62240767.2,13316062368.942501,0.01775226433165979,0.01624210755497497,0.3333333333333333,3.0,9
2025-08-13,AAPL,231.07,235.0,230.43,233.33,69878546.0,0.016024384933594593,0.015897349787164394,-0.03137187674109643,16304761138.18,63360167.9,13632269915.595499,0.017910624752407033,0.01958599408562968,0.6,3.0,5
2025-08-14,AAPL,234.055,235.12,230.85,232.78,51916275.0,-0.0023571765310933523,-0.0023599590451368613,-0.03385170547297878,12085070494.5,63552574.6,13731759891.6795,0.017990260353846738,0.018343500300713085,0.0,0.0,2
2025-08-15,AAPL,234.0,234.28,229.335,231.59,56038657.0,-0.005112123034624938,-0.005125234640100729,-0.01653784705729955,12977992574.630001,63905777.9,13863536814.042002,0.018086562369880505,0.02135238999956808,-0.2,-1.0,5
2025-08-18,AAPL,231.7,233.12,230.11,230.89,37476188.0,-0.0030225830130835574,-0.0030271602428175726,-0.016154878946684548,8652877047.32,63210715.6,13750346807.592001,0.01816590074034155,0.01303651089263276,0.8571428571428571,6.0,7
2025-08-19,AAPL,231.275,232.87,229.35,230.56,39402564.0,-0.0014292520247736196,-0.0014302743797003359,-0.005421582234559352,9084655155.84,62860640.2,13707127913.544,0.018204870020161974,0.015267175572519063,0.625,5.0,8
2025-08-20,AAPL,229.98,230.47,225.77,226.01,42263865.0,-0.019734559333795976,-0.01993188617021957,0.019822131764081208,9552056128.65,62624368.4,13681592779.519,0.0188810053838398,0.02079554002035294,0.4285714285714285,3.0,7
2025-08-21,AAPL,226.27,226.52,223.7804,224.9,30621249.0,-0.0049112871111897105,-0.004923387115722377,0.034059582036460645,6886718900.1,61854299.85,13534038961.964,0.018936768977633807,0.012181413961760836,-0.2857142857142857,-2.0,7
2025-08-22,AAPL,226.17,229.09,225.41,227.76,42477811.0,0.012716763005780285,0.012636584004511953,0.019230769230769162,9674746233.359999,61964751.35,13587141929.618,0.019036261536988078,0.016157358623112007,0.3333333333333333,1.0,3
2025-08-25,AAPL,226.48,229.3,226.23,227.16,30983133.0,-0.0026343519494204104,-0.002637827960549899,0.011269589716499384,7038128492.28,61621007.15,13533872927.289501,0.019071110880904043,0.013514703292833281,0.1428571428571428,1.0,7
2025-08-26,AAPL,226.87,229.49,224.69,229.31,54575107.0,0.009464694488466208,0.009420184893665251,0.0399459247307139,12514617786.17,61779176.35,13616516080.6875,0.019113803367035512,0.020932362304304175,0.5,1.0,2
2025-08-27,AAPL,228.61,230.9,228.26,230.49,31259513.0,0.005145872399808127,0.005132677644756001,0.04030543624452254,7205005151.37,61066526.3,13501046785.671,0.01873974246960684,0.011453859169595225,0.3333333333333333,2.0,6
2025-08-28,AAPL,230.82,233.41,229.335,232.56,38074700.0,0.008980866848887104,0.008940778702967833,0.030658754729962157,8854652232.0,58935339.75,13106250731.137499,0.018449057939186057,0.017522359821121308,0.5714285714285714,4.0,7
2025-08-29,AAPL,232.51,233.38,231.37,232.14,39418437.0,-0.001805985552115641,-0.0018076183101438659,0.024726458171792975,9150595965.18,55684537.95,12507008097.1095,0.018308228361847048,0.00865856810545353,-0.4444444444444444,-4.0,9
2025-09-02,AAPL,229.25,230.85,226.97,229.72,44075638.0,-0.010424743689153027,-0.01047946194438154,0.02015497126937138,10125055561.36,54132854.95,12249587087.7625,0.017344845274119242,0.016890127111265796,0.8333333333333334,5.0,6
2025-09-03,AAPL,237.21,238.85,234.36,238.47,66427835.0,0.038089848511231095,0.037382340257035906,-0.048978907200067145,15841045812.45,55246492.75,12593641946.851002,0.018680930253744954,0.018828364154820153,0.1111111111111111,1.0,9
2025-09-04,AAPL,238.45,239.8999,236.74,239.78,47549429.0,0.005493353461651473,0.00547832002637616,-0.04066227375093834,11401402085.62,52199809.05,12007010965.3945,0.018552814166393407,0.013178330135957879,0.4545454545454545,5.0,11
2025-09-05,AAPL,239.995,241.32,238.4901,239.69,54870397.0,-0.00037534406539330156,-0.0003754145246084306,-0.02344695231340488,13151885456.93,50432087.2,11671996726.99,0.015815317668229925,0.011806500062580704,0.0,0.0,10
2025-09-08,AAPL,239.3,240.15,236.34,237.88,48999495.0,-0.007551420584922197,-0.007580076916505973,-0.004960484277787169,11655999870.6,47189363.6,10949176353.9475,0.014871752891868914,0.016016478896922762,-0.125,-1.0,8
2025-09-09,AAPL,237.0,238.7805,233.36,234.35,66313918.0,-0.014839414831007258,-0.0149506204696781,0.016215062940047043,15540666683.3,47414752.9,11024153834.724499,0.01251234722776062,0.02312993385961149,0.7,7.0,10
2025-09-10,AAPL,232.185,232.42,225.95,226.79,83440810.0,-0.03225944100704081,-0.032791245197944185,0.05379425900612911,18923541299.899998,48803178.35,11331073703.487,0.014331425686063411,0.028528594735217475,0.1666666666666666,1.0,6
2025-09-11,AAPL,226.875,230.45,226.65,230.03,50208578.0,0.014286344195070466,0.014185256029156434,0.03412598356736085,11549479197.34,47819679.95,11093309606.445002,0.01447933450292824,0.01651958440203437,0.6666666666666666,4.0,6
2025-09-12,AAPL,229.22,234.51,229.02,234.07,55824216.0,0.017562926574794524,0.017410480721885335,0.04883154611868257,13066774239.119999,48015077.0,11142394793.676,0.01456714907861261,0.023454522151492962,0.2727272727272727,3.0,11
2025-09-15,AAPL,237.0,238.19,235.03,236.7,42699524.0,0.011235955056179803,0.01117330059812538,0.08187579214195173,10106977330.8,47348120.35,10998844031.4845,0.014746336927200681,0.013350232361639135,0.25,1.0,4
2025-09-16,AAPL,237.175,241.22,236.3235,238.15,63421099.0,0.006125897760878907,0.0061072107269311005,0.06836027713625858,15103734726.85,48645365.9,11321386915.461,0.014721183787300399,0.020560571068654138,0.3333333333333333,3.0,9
2025-09-17,AAPL,238.97,240.1,237.7301,238.99,46508017.0,0.0035271887465881946,0.0035209828050986047,0.05573454956274326,11114950982.83,49000638.55,11422901706.8105,0.014691396169794467,0.009916314490145994,0.0,0.0,13
2025-09-18,AAPL,239.97,241.2,236.65,237.88,44249576.0,-0.004644545796895327,-0.004655365213574569,0.07983016647048946,10526089138.88,49099924.1,11471603357.322,0.014742805614354404,0.01912729107112815,0.3888888888888889,7.0,18
2025-09-19,AAPL,241.225,246.3,240.2106,245.5,163741314.0,0.03203295779384563,0.031530602396181884,0.04057026476578418,40198492587.0,55755927.35,13137192041.667,0.015315255572261913,0.024804073319755548,-1.0,-1.0,1
2025-09-22,AAPL,248.3,256.64,248.12,256.08,105517416.0,0.04309572301425657,0.04219294842703292,-0.006443298969072031,27020899889.28,58907907.6,14004499724.463001,0.01735640943246555,0.033270852858481526,0.1111111111111111,1.0,9
2025-09-23,AAPL,255.875,257.34,253.58,254.43,60275187.0,-0.006443298969072031,-0.00646414661988981,0.0007860708249813886,15335815828.41,60372510.3,14419384091.2695,0.01750759689520796,0.014778131509648814,1.0,1.0,1
2025-09-24,AAPL,255.22,255.74,251.04,252.31,42303710.0,-0.008332350744802097,-0.008367258825429325,0.01244500812492566,10673649070.1,59758940.45,14327335655.466,0.01768213703515027,0.018627878403551183,0.0,0.0,4
2025-09-25,AAPL,253.205,257.17,251.712,256.87,55202075.0,0.01807300542982837,0.017911630124575417,0.0010121851520223935,14179757005.25,60956068.55,14676073248.16,0.01788552743748023,0.021248102152839978,0.6,3.0,5
2025-09-26,AAPL,254.095,257.6,253.78,255.46,46076258.0,-0.00548915793981386,-0.00550427872623338,0.010021138338683011,11770640868.68,61356146.45,14821872679.994,0.01804797005770102,0.014953417364753804,0.75,3.0,4
2025-09-29,AAPL,254.56,255.0,253.01,254.43,40127687.0,-0.0040319423784546116,-0.004040092572912712,0.008882600322289047,10209687403.41,61391608.95,14874827251.905502,0.018129959067098387,0.007821404708564246,0.25,2.0,8
2025-09-30,AAPL,254.855,255.919,253.11,254.63,37704259.0,0.0007860708249813886,0.0007857620331215287,0.007265443977536146,9600635469.17,61073040.0,14848606247.296,0.018094068250809447,0.011031693044810064,0.3333333333333333,3.0,9
2025-10-01,AAPL,255.04,258.79,254.93,255.45,48713940.0,0.0032203589522050713,0.003215184701967466,0.010217263652378294,12443975973.0,60187345.25,14678752755.323502,0.017770885256749608,0.015110589156390679,0.0,0.0,4
2025-10-02,AAPL,256.575,258.18,254.15,257.13,42630239.0,0.0065766294773927925,0.0065550978020940676,-0.012017267530043174,10961513354.07,59941385.75,14656758318.746002,0.016109064471638415,0.01567300587251579,0.6666666666666666,2.0,3
2025-10-03,AAPL,254.665,259.24,253.95,258.02,49155614.0,0.0034612841753198786,0.0034553077180889957,-0.049414774048523236,12683131524.279999,59655646.6,14633320622.113499,0.016103960748740674,0.020502286644446168,-0.4,-2.0,5
2025-10-06,AAPL,257.99,259.07,255.05,256.69,44664118.0,-0.005154639175257714,-0.005167970158442614,-0.03517862012544315,11464832449.42,59438877.75,14623762251.054499,0.01619674918689294,0.015660913942888176,0.7777777777777778,7.0,9
2025-10-07,AAPL,256.805,257.4,255.43,256.48,31955776.0,-0.000818107444777616,-0.000818442277304321,-0.03395976294447911,8196017428.4800005,57720970.65,14256529788.313501,0.01603511361804191,0.007680910792264357,0.0,0.0,7
2025-10-08,AAPL,256.52,258.52,256.11,258.06,36496895.0,0.006160324391765393,0.006141427162456914,-0.03379059133534834,9418388723.7,55373774.9,13781272159.5035,0.015464957661712396,0.009338913430984882,0.1428571428571428,1.0,7
2025-10-09,AAPL,257.805,258.0,253.14,254.04,38322012.0,-0.01557777261102078,-0.015700381088926463,-0.02594079672492522,9735323928.48,54779446.6,13690564396.0605,0.0138108723825003,0.01913084553613602,0.3333333333333333,3.0,9
2025-10-10,AAPL,254.94,256.38,244.0,245.27,61999098.0,-0.03452212250039355,-0.03513209037492793,0.028621519142169705,15206518766.460001,55088190.7,13797551622.4275,0.016165771902857905,0.050474986749296465,0.2857142857142857,2.0,7
2025-10-13,AAPL,249.38,249.69,245.56,247.66,38142942.0,0.009744363354670327,0.009697193227106382,0.05887103286764117,9446481015.72,54860361.6,13764526806.673502,0.015905978289669827,0.016676088185415404,0.2727272727272727,3.0,11
2025-10-14,AAPL,246.6,248.845,244.7,247.77,35477986.0,0.0004441573124445153,0.0004440587037830568,0.0605400169512047,8790380591.220001,53463205.95,13448859099.892,0.01579410302744302,0.016729224684182885,0.375,3.0,8
2025-10-15,AAPL,249.485,251.82,247.47,249.34,33893611.0,0.006336521774226167,0.006316530426094147,0.03653645624448543,8451032966.74,52832485.65,13315663199.0875,0.015796722815406172,0.017446057592042902,0.0,0.0,5
2025-10-16,AAPL,248.25,249.04,245.13,247.45,39776974.0,-0.007580011229646355,-0.0076088855189340165,0.04902000404122053,9842812216.3,52608855.55,13281499352.9585,0.015939127829872512,0.01580117195393001,0.2222222222222222,2.0,9
2025-10-17,AAPL,248.02,253.38,247.27,252.29,49146961.0,0.0195595069711052,0.019370678108878714,0.04173768282531998,12399286790.69,46879137.9,11891539063.143002,0.016321999154214832,0.024218161639383097,1.0,3.0,3
2025-10-20,AAPL,255.885,264.375,255.63,262.24,90483029.0,0.03943874113123802,0.03868089548874565,0.0250533862111042,23728269524.96,46127418.55,11726907544.927,0.017046171632497477,0.0333473154362415,0.3636363636363636,4.0,11
2025-10-21,AAPL,261.88,265.29,261.83,262.77,46695948.0,0.0020210494203782847,0.002019009847587405,0.02370894698786019,12270294255.96,45448456.6,11573631466.3045,0.014400792065909954,0.013167408760513085,0.2727272727272727,3.0,11
2025-10-22,AAPL,262.65,262.85,255.43,258.45,45015254.0,-0.016440232903299434,-0.016576873201058717,0.04352872896111437,11634192396.3,45584033.8,11621658632.6145,0.014829362120075426,0.028709615012574914,0.2,1.0,5
2025-10-23,AAPL,259.94,260.62,258.0101,259.58,32754941.0,0.0043722189978718795,0.004362688617564281,0.045535095153709904,8502527584.78,44461677.1,11337797161.591,0.0146945108928148,0.010054318514523352,0.1,1.0,10
2025-10-24,AAPL,261.19,264.13,259.18,262.82,38253717.0,0.012481701209646312,0.0124044469558795,0.02872688532075185,10053841901.94,44070550.05,11251957213.254002,0.014426586198991998,0.018834183091088842,0.1111111111111111,1.0,9
2025-10-27,AAPL,264.88,269.12,264.6501,268.81,44888152.0,0.02279126398295417,0.022535423122463705,0.0008928239276813077,12066384139.12,44308573.3,11344792050.039501,0.015077216623757371,0.016628473643093555,0.2941176470588235,5.0,17
2025-10-28,AAPL,268.985,269.89,268.15,269.0,41534759.0,0.0007068189427477112,0.0007065692638832388,0.0038661710037175556,11172850171.0,44500098.3,11423402785.131,0.015009300284891251,0.006468401486988857,0.6666666666666666,8.0,12
2025-10-29,AAPL,269.275,271.41,267.11,269.7,51086742.0,0.0026022304832713505,0.0025988505438450105,0.001631442343344558,13778094317.4,44618738.4,11490108702.351,0.015002574784386538,0.015943641082684448,0.2,1.0,5
2025-10-30,AAPL,271.99,274.14,268.48,271.4,69886534.0,0.006303299962921782,0.006283517255084803,-0.0060058953574060325,18967205327.6,45981553.15,11890393301.0275,0.015021464762157209,0.020854826823876002,0.125,1.0,8
2025-10-31,AAPL,276.99,277.32,269.16,270.37,86167123.0,-0.0037951363301399477,-0.003802356132567297,-0.007027406886858656,23297005045.510002,47832128.6,12421086977.089,0.01506827044030123,0.03018086326145629,-0.4444444444444444,-4.0,9
2025-11-03,AAPL,270.42,270.85,266.25,269.05,50194583.0,-0.004882198468765031,-0.004894155332772598,0.0014123768816205473,13504852556.15,48108651.85,12523087982.4255,0.015151471062331112,0.017097193830143114,0.3571428571428571,5.0,14
2025-11-04,AAPL,268.325,271.486,267.615,270.04,49274846.0,0.0036796134547483206,0.0036728602382405384,0.019293438009183816,13306179413.84,48974605.35,12778596081.6935,0.015062226144425326,0.014334913346170812,0.2857142857142857,2.0,7
2025-11-05,AAPL,268.61,271.7,266.93,270.14,43683072.0,0.00037031550881327924,0.0003702469589486057,0.012326941585844464,11800545070.08,49333914.2,12897703899.0125,0.015051265781424211,0.017657510920263433,0.3333333333333333,3.0,9
2025-11-06,AAPL,267.89,273.4,267.89,269.77,51204045.0,-0.0013696601762049898,-0.0013705990180650218,0.011787819253438192,13813315219.65,49978015.85,13101603463.571,0.015051441699095423,0.020424806316491715,-0.4,-2.0,5
2025-11-07,AAPL,269.795,272.29,266.77,268.47,48227365.0,-0.004818919820587686,-0.004830568251676048,0.014675755205423302,12947600681.550001,49289429.2,12988657559.3255,0.01459130789327466,0.020560956531456093,-1.0,-4.0,4
2025-11-10,AAPL,268.96,273.73,267.455,269.43,41312412.0,0.003575818527209673,0.003569440488091047,-0.007311732175333208,11130803165.16,49447902.7,13072873666.7975,0.011835521507428719,0.023289908324982407,0.5714285714285714,4.0,7
2025-11-11,AAPL,269.81,275.91,269.8,275.25,46208318.0,0.021601158000222664,0.02137115925182087,-0.028374205267938213,12718839529.5,49984419.3,13269296613.7115,0.012366622721134162,0.022198001816530394,0.4166666666666667,5.0,12
2025-11-12,AAPL,275.0,275.73,271.7,273.47,48397982.0,-0.006466848319709229,-0.006487848970948562,-0.017954437415438673,13235396137.54,50709637.85,13508514772.251501,0.012587104886495695,0.014736534171938473,1.0,1.0,1
2025-11-13,AAPL,274.11,276.699,272.09,272.95,49602794.0,-0.0019014882802502742,-0.001903298404073439,-0.02454662026012089,13539082622.3,51200928.85,13693328292.5515,0.01266447038517988,0.01688587653416384,1.0,2.0,2
2025-11-14,AAPL,271.05,275.96,269.6,272.41,47431331.0,-0.0019783843194722817,-0.0019803439067018758,-0.0033772622150435305,12920768877.710001,51115147.35,13719402396.9025,0.012456977055422303,0.02334716053008308,0.375,3.0,8
2025-11-17,AAPL,268.815,270.49,265.73,267.46,45018260.0,-0.01817113909181034,-0.01833826187641474,0.031630898078217395,12040583819.599998,48841908.9,13135018111.6345,0.012913109194900562,0.01779705376504888,0.1666666666666666,1.0,6
2025-11-18,AAPL,269.99,270.71,265.32,267.44,45677278.0,-7.477753682783028e-05,-7.478033280694518e-05,0.035634160933293524,12215931228.32,48790975.4,13132299960.2525,0.009827142364321955,0.020154053245587666,0.1111111111111111,1.0,9
2025-11-19,AAPL,265.525,272.21,265.5,268.56,40424492.0,0.004187855219862424,0.004179110559936028,0.03347482871611551,10856401571.52,48561437.3,13093410419.0135,0.0098499543348118,0.024985105749180645,0.0833333333333333,1.0,12
2025-11-20,AAPL,270.83,275.43,265.92,266.25,45823568.0,-0.008601429848078657,-0.008638635648144266,0.0473239436619719,12200524980.0,49214868.65,13278310288.7745,0.009284954716545817,0.03571830985915476,0.2857142857142857,2.0,7
2025-11-21,AAPL,265.95,273.33,265.67,271.49,59030832.0,0.019680751173708932,0.019489589259501727,0.042764006040738156,16026280579.68,50253724.4,13576932222.661499,0.010091165402275807,0.028214667206895055,0.5,3.0,6
2025-11-24,AAPL,270.9,277.0,270.9,275.92,65585796.0,0.01631735975542381,0.016185662345448826,0.037220933603943074,18096432832.32,51288606.6,13878434657.321499,0.010318963711150746,0.02210785734995651,-0.125,-1.0,8
2025-11-25,AAPL,275.27,280.38,275.25,276.97,46914220.0,0.003805450855320469,0.0037982284444346703,0.025923385204173588,12993831513.400002,51557579.65,13969483724.441502,0.009212663888404112,0.018521861573455523,0.0,0.0,6
2025-11-26,AAPL,276.96,279.53,276.63,277.55,33431423.0,0.002094089612593386,0.002091900063150298,0.01134930643127352,9278891453.65,50674813.7,13744523581.254002,0.009211927154797612,0.010448567825616885,1.0,3.0,3
2025-11-28,AAPL,277.26,279.0,275.9865,278.85,20135620.0,0.004683840749414525,0.00467290569939216,-0.0002510310202619159,5614817637.0,48187268.0,13076904196.723999,0.009235196776760185,0.010806885422270075,0.5,2.0,4
2025-12-01,AAPL,278.01,283.42,276.14,283.1,46587722.0,0.01524116908732287,0.015126189282290703,-0.018403391027905447,13188984098.2,46208297.95,12571503149.3585,0.00965761141039427,0.02571529494878136,-0.125,-1.0,8
2025-12-02,AAPL,283.0,287.4,282.6301,286.19,53669532.0,0.010914871070293097,0.01085573379308169,-0.0314825815017995,15359683363.08,46382045.4,12664244689.704998,0.009745067806880729,0.016666899612145545,0.6,3.0,5
2025-12-03,AAPL,286.2,288.62,283.3,284.15,43538687.0,-0.007128131660784853,-0.007153658167804444,-0.01889846911842341,12371517911.05,46095237.45,12617511614.5655,0.009844905184469817,0.018722505718810397,0.3333333333333333,2.0,6
2025-12-04,AAPL,284.095,284.73,278.59,280.7,43989056.0,-0.012141474573288735,-0.012215784375293914,-0.00951193444959042,12347728019.199999,46110536.65,12644870762.0215,0.010354319433969724,0.021873886711792023,0.6666666666666666,4.0,6
2025-12-05,AAPL,280.54,281.14,278.05,278.78,47265845.0,-0.006840042750267283,-0.006863543066097044,-0.0017935289475572436,13176772269.099998,45913626.65,12613043614.494,0.010525580051781676,0.01108400889590345,0.125,1.0,8
2025-12-08,AAPL,278.13,279.6693,276.15,277.89,38211832.0,-0.003192481526651747,-0.0031975883676942374,-0.01360250458814627,10618685994.48,45412850.0,12496597880.1405,0.010558351266034166,0.012664363597106881,0.6,6.0,10
2025-12-09,AAPL,278.16,280.03,276.92,277.18,32193256.0,-0.0025549677930115644,-0.0025582372933889985,-0.009271953243379705,8923326698.08,44956892.2,12386224056.786499,0.010502378908696965,0.011220145753661682,0.2,1.0,5
2025-12-10,AAPL,277.75,279.75,276.44,278.78,33038318.0,0.005772422252687592,0.005755825661083236,-0.024894181792094128,9210422292.039999,44298392.2,12210803194.9135,0.010534205114291699,0.01187316163282872,-0.3333333333333333,-1.0,3
2025-12-11,AAPL,279.095,279.59,273.81,278.03,33247986.0,-0.0026902934213358654,-0.0026939187642991413,-0.021004927525806516,9243937547.58,43540892.4,12011230265.415499,0.009522245523726592,0.020789123475883724,0.5714285714285714,4.0,7
2025-12-12,AAPL,277.9,279.22,276.82,278.28,39532887.0,0.0008991835413445504,0.0008987795179997704,-0.016566048584159665,11001211794.359999,43037397.05,11884336724.0185,0.009386643946309671,0.00862440707201389,0.0,0.0,6
2025-12-15,AAPL,280.15,280.15,272.84,274.11,50409078.0,-0.014984907287623805,-0.015098315376801175,-0.011455255189522395,13817632370.58,43186284.4,11929179898.661999,0.009994480148865668,0.026668125934843582,0.75,6.0,8
2025-12-16,AAPL,272.82,275.5,271.79,274.61,37648628.0,0.001824085221261429,0.0018224235981350034,-0.008193437966570793,10338689735.08,42817802.8,11844085194.436,0.009986541443882798,0.013510068824878794,0.5555555555555556,5.0,9
2025-12-17,AAPL,275.01,276.16,271.64,271.84,50138743.0,-0.010087032518845018,-0.010138251353152938,0.007246909947027813,13629715897.119999,43040876.05,11914774427.876,0.009370445448650809,0.01662742789876406,-0.3333333333333333,-2.0,6
2025-12-18,AAPL,273.605,273.63,266.95,272.19,51630721.0,0.0012875220718069347,0.0012866939260254284,0.004445424152246469,14053365948.99,43601187.5,12074622646.7495,0.009368689314491656,0.024541680443807567,0.25,2.0,8
2025-12-19,AAPL,272.145,274.6,269.9,273.67,144632048.0,0.0054373783019214805,0.005422649128458801,0.0003288632294369265,39581452576.16,48541611.5,13443669026.557499,0.009394677480834895,0.01717396864837223,1.0,1.0,1
2025-12-22,AAPL,272.86,273.88,270.505,270.97,36571827.0,-0.00986589688310735,-0.009914887333235534,0.00778683987157236,9909867962.19,47418661.25,13137848395.683,0.009462693508303237,0.012455253349079185,0.0,0.0,2
2025-12-23,AAPL,270.84,272.5,269.56,272.36,29641999.0,0.005129719157102253,0.005116606969895798,-0.0018358055514759997,8073294847.64,45621471.4,12636691496.449,0.008501031965261464,0.010794536642678758,-0.25,-1.0,4
2025-12-24,AAPL,272.34,275.43,272.195,273.81,17910574.0,0.005323836099280221,0.005309714582129921,,4904094266.94,44171289.1,12232204634.126,0.007764628028967981,0.011814762061283377,0.5,2.0,4
